title,location,img,link
心肺复苏模拟人CPR490急救训练假人医学用人工呼吸演练人体模型,浙江 温州,https://g-search1.alicdn.com/img/bao/uploaded/i4/imgextra/i3/2917370030/O1CN01YxR1yS1C5mgB1lV3e_!!0-saturn_solar.jpg_360x360Q90.jpg_.webp,https://click.simba.taobao.com/cc_im?p=cpr%BC%D9%C8%CB&s=1849907713&k=961&e=c2lwiTQ4V3R%2F0%2BcVqBaJI48GalFp%2BoWylPyenat4bLn7f0Hx11cetpiJ%2BULTyJf%2FPuqbyAgeTLz%2B6EMz7t4%2BYUdrsCGels4Xxj8GxtuCicBo%2FKMAodz3B%2BcZBH4aFvabgTvpfSAkEYk81eomakq07KqBIV%2F9D0pnQLCJ9I4ZQIGbXjNOL9faoFOKwkeQ0iZT9mb2Ncfk2gdAOuOsxMA7WGE8ysLtg4ln46B0Hd52eZefLT5ydVK6qWAkCuJOGSzGsgOYvhdBh%2BzzQK4hF3c5%2FtjayeVQFCnK0zs2ZEvG893%2BNxz0S2WD9BW8xk1YtJ0vNI%2BaEaAVIZK%2FO05UQXvEk3j%2BDgH6eNtJCEoanZHBBBzGJOvjhO%2B19PQdK77Ypzb7xPLfDYdoVvghgwQkJUp%2B6bxxT8ovWylUmgff3ptTNOENxOdvI12hoh34KMYaw%2B0eF2kNYFZTzvXjV5HfwhYTJqGmDhwsLxHBUzGzOHfKKmt4oVu02csMBZiyFQbHnQ5yfMqOLkCFjHTq33WNcPU1PZu1JnP8%2FoNZIe7ATAJZE8hJMKCY7rSV8lQthkxpkaXm2F0WUq8CZRwzUoMWV%2F7Xb7jF6yJuQfS909AbnSTA1HlWaPS%2B3DEhSLxpKSUO%2BXRdgSUhnwpgsC5NEvuzAnzGNLLsmfXXC3yLtVmS4GHWWRCDj6umN46pEx5dD1lJnj7E35aevKs2LP1tZf7IG%2BM%2BnC24KA3tm%2BBeQjUJOC0quMT20VoSR415JudkSxvdPe5FOGRA9hrPspf5cYyLzOv8IdIIdJB0XnBy0H8Gqdquig2ccZgXirDOjMyEgOstUu2Uh5pXXrB7LUJ9eqb1qFLBULbMGCah67a4pUHjSNIskaEnrGclErvGdVl4XrD3b1MfDHhGFiYd1BJDi2HC70dAyPlrPonh%2F%2FpAHlxDmJTkV%2FA2%2Baj2oew9fElHTabFw95n#detail
心肺复苏模拟人工呼吸教学假人半身心脏复苏急救训练全身CPR490,北京,https://g-search1.alicdn.com/img/bao/uploaded/i4/imgextra/i1/128177215/O1CN014NpK0b23AWPFhvlXb_!!0-saturn_solar.jpg_360x360Q90.jpg_.webp,https://click.simba.taobao.com/cc_im?p=cpr%BC%D9%C8%CB&s=1849907713&k=961&e=YZbrY%2FSWELB%2F0%2BcVqBaJI48GalFp%2BoWylPyenat4bLn7f0Hx11cetpiJ%2BULTyJf%2F80Fb%2BE9qU1prsMbdhf9c65Eotf8ZAxyKxj8GxtuCicBo%2FKMAodz3B%2BcZBH4aFvabgTvpfSAkEYk81eomakq07KqBIV%2F9D0pnQLCJ9I4ZQIGbXjNOL9faoFOKwkeQ0iZT9mb2Ncfk2gdAOuOsxMA7WGE8ysLtg4ln46B0Hd52eZefLT5ydVK6qWAkCuJOGSzGsgOYvhdBh%2BzzQK4hF3c5%2FtjayeVQFCnK0zs2ZEvG893%2BNxz0S2WD9JFMUqjbZHnOmh1zXZg1jyoOaEOYkamg8p2Gl2OOxscKaQFZ7OlMMwgLRVNsCqkpkrXTkLUJNykDD1tqrY41jM0hgwQkJUp%2B6bxxT8ovWylUmgff3ptTNOENxOdvI12hoh34KMYaw%2B0eybV9y30kiYXhEct58%2B6XzaGmDhwsLxHBUzGzOHfKKmuvZy4F7looQzZxAjZ1n0tYb2XWLJzj0Nx1OXD6E19V0v4WwhXz0NGc1KhPKmkKevcCzG2BUCgIertULqKoEu7JzYleZw6Ij25W8oq1Xt159HPqvnfcYBpsdnk5ZdKGdceC05tSWyF9p4%2BuLcplfNDi7Vg7qHRDwCS6a%2BWYvHsW7Es0lvSxcuT5VkqvqPKP7leqLzKzLrjdI04RZTfkQ88vfJ0L2Nl%2FEU44WZHSoD0o1MeLoRIT2eh%2BhFOvT9DAan%2FABqAzQsBQLHvrSLfyNm74njjfJCFf3sX5cYyLzOv8IWtASj2x7p9uL0AfH1teM0r4sOBBkzeGGUbn2bxoYLJWUTGI4Yz51u6Eq7NJ55k6srUJipdW42GnEqcXdBPwsuLtd%2F0Z7W7de0yp%2BBmBqGTD4MNHDx3FIrg3No2cFbujDXDCUYgDYurMERZtm%2F6F3L1VmrOiD664ABz1C8OdRTOA#detail
护理模拟人护士打针输液导尿插胃管鼻饲,浙江 温州,https://g-search1.alicdn.com/img/bao/uploaded/i4/imgextra/i1/28902000/O1CN01i3Ytey1Qe2nQhxNzN_!!0-saturn_solar.jpg_360x360Q90.jpg_.webp,https://click.simba.taobao.com/cc_im?p=cpr%BC%D9%C8%CB&s=1849907713&k=941&e=ijoaNCJVt11%2F0%2BcVqBaJI48GalFp%2BoWylPyenat4bLn7f0Hx11cetpiJ%2BULTyJf%2F80Fb%2BE9qU1puVj1VVqVfq3aUxwn9oiSZdSQLXMEuDbpo%2FKMAodz3B%2BcZBH4aFvabgTvpfSAkEYk81eomakq07KqBIV%2F9D0pnQLCJ9I4ZQIGbXjNOL9faoFOKwkeQ0iZT9mb2Ncfk2gdAOuOsxMA7WGE8ysLtg4ln46B0Hd52eZefLT5ydVK6qY%2BoDMz1Y9CJClKrNyCNCzf6Cgtc%2F8WTrb0zZdc7qctMglM7IVTrooTn81iYCi%2B2974roo%2FYv0cwo9Smn6eGms4uIxv%2FCFmDzdKQbbRDKitMvbJ3OyTKRmMUOsV2CIc9oBmkaTri%2Fa6bj92nEuKP2Gg9djKlbV0TYPJK%2FuXWT4P48rYdiNqWF9zcPS71k%2Bx2tUnjcSiC8oYpviuij9i%2FRzASqPZvLI7Hl2AQwZEaeltF9GK1%2BwUIdBOiN7vZa%2BHYicX5YBprrsJsZKJWeL3Kqaaae88f7JZNJk%2FLClJk1PKW3gBScl5dN%2BZPfnMy5xvFHJu2aEkILJctMbwjTErk6324Yb%2F%2FLasXqe1%2Fbu6yIiyC5OeeZaB%2FR0FItb00nkgrY7Prmclv1l78FwcTMXEf59%2BXH8GE37Kr%2BlzEvVO%2FYhRwV2EVYelgYff%2FjyZCEvlPUFbgUjSsoSpmsv4PUu5lzBrzX%2FH%2FnJk0%2B2uV6Ws5XBHFz5jABpwcA%2FdLLYj1KUzpAU3R5M%2Ft6QDnpB7S%2FuUwUgohDqKIIaUJ4q825TCQjBudtVrSwMKLMV64vlArtnnnphCVS5vfjBvmiwKkLCNIYaulwTLZcNgYzJqaLb0gihvIFqPbRVx6zVIV4xqV%2FReEEORcfBfyV4PcnN8ef6WleiFyp1hzLtH3FV8Q6M%2BjUzrqlIuBjpEOCSE%3D#detail
CPR全身心肺h复苏训练模拟人工呼吸心脏复苏急救人体模型假人1020,上海,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/4292594823/O1CN01tZuOun1lUz2fq7R60_!!4292594823.jpg_360x360Q90.jpg_.webp,https://item.taobao.com/item.htm?id=704276713548&ns=1&abbucket=16#detail
心肺复苏模拟人CPR全身心z肺训练假人教学急救模型消防演模型,北京,https://g-search1.alicdn.com/img/bao/uploaded/i4/i3/4292594823/O1CN011jsjqK1lUz2ZDjsWN_!!4292594823.jpg_360x360Q90.jpg_.webp,https://item.taobao.com/item.htm?id=704289845319&ns=1&abbucket=16#detail
优模YOMO/CPR390心肺复苏模拟人急救假人培训救生训练模型单位实,浙江 温州,https://g-search1.alicdn.com/img/bao/uploaded/i4/i1/2215502538597/O1CN01BybdZT2DNTndO33pC_!!2215502538597.jpg_360x360Q90.jpg_.webp,https://item.taobao.com/item.htm?id=709324146490&ns=1&abbucket=16#detail
心肺复苏模拟人工呼吸教学假人半身心脏复苏急救训练全身CPR490,湖北 武汉,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/2625840554/O1CN01ZBqtvG1FxmFQADbd0_!!0-item_pic.jpg_360x360Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=710477594568&ns=1&abbucket=16
全身心肺复苏模拟人CPR医学演练假人工呼吸半身教学急救培训模型,江苏 无锡,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/2212603351387/O1CN01jnX5PV1M7IAc6fe6H_!!0-item_pic.jpg_360x360Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=711124016864&ns=1&abbucket=16
全身心肺复苏模拟人CPR医学演练假人工呼吸半身教学急救培训模型,江苏 无锡,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/2211190634008/O1CN01MM6Kyn1fTiGEHg2b1_!!0-item_pic.jpg_360x360Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=712602389117&ns=1&abbucket=16
沪模 cpr心肺复苏模拟人工呼吸胸外按压人体模型 安全急救培训用橡皮人 院前医学实训假人HUMO/CPR390B,上海,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/2200537816372/O1CN01BcTS7j1wwQLaYxDYJ_!!0-item_pic.jpg_360x360Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=583817215622&ns=1&abbucket=16
心肺复苏模拟人全身半CPR心脏胸外按压体模特医学用触电急救假人,福建 泉州,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/2212722851128/O1CN01Z2PzpR1KCfaEJzWrJ_!!0-item_pic.jpg_360x360Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=708298055441&ns=1&abbucket=16
心肺复苏模拟人工呼吸教学假人半身心脏复苏急救训练全身CPR490,江苏 无锡,https://g-search1.alicdn.com/img/bao/uploaded/i4/i1/2212603351387/O1CN01ZcQvn11M7IAeYCqKB_!!0-item_pic.jpg_360x360Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=711575638258&ns=1&abbucket=16
心肺复苏模拟人全身半身CPR急救演练训练假人工呼吸按压人体模型,江苏 无锡,https://g-search2.alicdn.com/img/bao/uploaded/i4/i2/2211190634008/O1CN01IYNxMS1fTiGCSjFEr_!!0-item_pic.jpg_360x360Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=712378080920&ns=1&abbucket=16
CPR590S心肺复苏模拟人训练假人救护培训模型急救人工呼吸橡皮人,上海,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/43980582/TB280s.c_nI8KJjSszbXXb4KFXa_!!43980582.jpg_360x360Q90.jpg_.webp,https://item.taobao.com/item.htm?id=712491544964&ns=1&abbucket=16#detail
心肺复苏模拟人CPR急救护理模型心肺复苏模型人工呼吸急救假人,江苏 无锡,https://g-search2.alicdn.com/img/bao/uploaded/i4/i4/2212927302851/O1CN01Sgs2SY1Wvo0vX8fxt_!!0-item_pic.jpg_360x360Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=712340220131&ns=1&abbucket=16
心肺复苏模拟人工呼吸教学假人半身心脏复苏急救训练全身CPR490,江苏 无锡,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/2207662516957/O1CN01lg3HFD21GMGFdMgza_!!0-item_pic.jpg_360x360Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=712354980189&ns=1&abbucket=16
心肺复苏模拟人半身全人工呼吸心脏按压急救演练假人模特型CPR690,江苏 无锡,https://g.alicdn.com/s.gif,https://detail.tmall.com/item.htm?id=712397948452&ns=1&abbucket=16
心肺复苏模拟人半身全人工呼吸心脏按压急救演练假人模特型CPR690,江苏 无锡,https://g.alicdn.com/s.gif,https://detail.tmall.com/item.htm?id=712669357967&ns=1&abbucket=16
心肺复苏模拟人CPR急救护理模型心肺复苏模型人工呼吸急救假人,江苏 无锡,https://g.alicdn.com/s.gif,https://detail.tmall.com/item.htm?id=712914666936&ns=1&abbucket=16
心肺复苏模拟人CPR急救橡皮假人体按压人工呼吸器全半身教学模型,广东 广州,https://g.alicdn.com/s.gif,https://detail.tmall.com/item.htm?id=713167891970&ns=1&abbucket=16
全身简易CPR110心肺复苏模拟人人工呼吸训练假人心脏按压人体模型,上海,https://g.alicdn.com/s.gif,https://item.taobao.com/item.htm?id=14922141641&ns=1&abbucket=16#detail
沪模 cpr心肺复苏模拟人工呼吸胸外按压人体模型 院前医学实训假人 安全急救训练橡皮人CPR690S+遥控器锂电池,上海,https://g.alicdn.com/s.gif,https://detail.tmall.com/item.htm?id=583527273428&ns=1&abbucket=16
心肺复苏模拟人 CPR急救护理模型 心肺复苏模型 人工呼吸急救假人,上海,https://g.alicdn.com/s.gif,https://detail.tmall.com/item.htm?id=712473952579&ns=1&abbucket=16
心肺复苏模拟人半身全人工呼吸心脏按压急救演练假人模特型CPR690,广东 广州,https://g.alicdn.com/s.gif,https://detail.tmall.com/item.htm?id=712740685076&ns=1&abbucket=16
心肺复苏模拟人半身全人工呼吸心脏按压急救演练假人模特型CPR690,江苏 无锡,https://g.alicdn.com/s.gif,https://detail.tmall.com/item.htm?id=712852226902&ns=1&abbucket=16
心肺复苏模拟人胸外按压心脏起搏急救训练假人体模型CPR665A,上海,https://g.alicdn.com/s.gif,https://item.taobao.com/item.htm?id=712584516832&ns=1&abbucket=16#detail
CPR690心肺复苏模拟人急救训练模型人工呼吸橡皮假人模型人体模型,上海,https://g.alicdn.com/s.gif,https://item.taobao.com/item.htm?id=713030174922&ns=1&abbucket=16#detail
简易半身心肺复苏模拟人急救训练假人体模型CPR人工呼吸培训模具,上海,https://g.alicdn.com/s.gif,https://item.taobao.com/item.htm?id=713030670251&ns=1&abbucket=16#detail
高级全自动电脑心肺复苏模拟人CPR490消防演练人体模型急救假人,上海,https://g-search2.alicdn.com/img/bao/uploaded/i4/i2/737433980/TB2qPVceBnTBKNjSZPfXXbf1XXa_!!737433980.jpg_360x360Q90.jpg_.webp,https://item.taobao.com/item.htm?id=713034938579&ns=1&abbucket=16#detail
心肺复苏模拟人CPR390操作假人工呼吸急救训练T模型教学训练专用,上海,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/43980582/TB2n0iUaMnD8KJjy1XdXXaZsVXa_!!43980582.jpg_360x360Q90.jpg_.webp,https://item.taobao.com/item.htm?id=713239947927&ns=1&abbucket=16#detail
全身心肺复苏模拟人 急救演练人工呼吸 按压训练假人体模型CPR620,北京,https://g-search1.alicdn.com/img/bao/uploaded/i4/i1/3043639422/O1CN01n8PnsC2JTKYx7DHs5_!!3043639422.jpg_360x360Q90.jpg_.webp,https://item.taobao.com/item.htm?id=613829326393&ns=1&abbucket=16#detail
泰贵医学TG/CPR150婴儿梗塞模型小儿海姆立克急救医用训练假人,上海,https://g-search2.alicdn.com/img/bao/uploaded/i4/i1/2206617778692/O1CN01l0EhuI2E4zIMa0TEa_!!2206617778692.jpg_360x360Q90.jpg_.webp,https://item.taobao.com/item.htm?id=643330241740&ns=1&abbucket=16#detail
#心肺复苏模拟人半身全人工呼吸心脏按压急救演练假人模特型CPR690,江苏 无锡,https://g-search3.alicdn.com/img/bao/uploaded/i4/i1/2204940968204/O1CN01s3WUtY2ATU9CEkMej_!!0-item_pic.jpg_360x360Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=708758836145&ns=1&abbucket=16
CPR心肺复苏模拟人急救医学用全身人体教学半身模型人工呼吸假人,湖北 武汉,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/2215332075235/O1CN01X1A5Xu1oXgEX9zLyf_!!2215332075235.jpg_360x360Q90.jpg_.webp,https://item.taobao.com/item.htm?id=711429728442&ns=1&abbucket=16#detail
CPR100心肺复苏模拟人半身心脏起搏急救训练人工呼吸假人体模型,上海,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/2206813196300/O1CN01dpPvqw1wPRxiJDIPe_!!0-item_pic.jpg_360x360Q90.jpg_.webp,https://item.taobao.com/item.htm?id=712592632667&ns=1&abbucket=16#detail
电子半身心肺复苏模拟人急救训练按压医教学假人体模型CPR200S,上海,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/2958686104/O1CN01HcRmHO1uxgDwMyeKu_!!2958686104.jpg_360x360Q90.jpg_.webp,https://item.taobao.com/item.htm?id=712601048879&ns=1&abbucket=16#detail
心肺复苏模拟人CPR590培训考核人工呼吸假人急救练习人体模型,浙江 温州,https://g-search1.alicdn.com/img/bao/uploaded/i4/i4/2210798447885/O1CN01uBgBxa287Ndt9NTsg_!!2210798447885.jpg_360x360Q90.jpg_.webp,https://item.taobao.com/item.htm?id=712601628913&ns=1&abbucket=16#detail
CPR190心肺复苏模拟人半身医教假人急救训练心脏复苏人体模型人,上海,https://g-search3.alicdn.com/img/bao/uploaded/i4/i4/43980582/TB2gO6obcbI8KJjy1zdXXbe1VXa_!!43980582.jpg_360x360Q90.jpg_.webp,https://item.taobao.com/item.htm?id=712608676919&ns=1&abbucket=16#detail
CPR590液晶彩显高级电脑心肺复苏模拟人实战考核CPR急救假人,上海,https://g-search1.alicdn.com/img/bao/uploaded/i4/i3/737433980/O1CN01t0PadD1fGssFLwccX_!!737433980.jpg_360x360Q90.jpg_.webp,https://item.taobao.com/item.htm?id=712850169139&ns=1&abbucket=16#detail
继科心肺复苏模拟人CPR全身心肺训练假人教学急救模型消防演模型,湖北 武汉,https://g-search1.alicdn.com/img/bao/uploaded/i4/i1/2212460612197/O1CN019nVj4j1S6GzIqSfHd_!!0-item_pic.jpg_360x360Q90.jpg_.webp,https://detail.tmall.com/item.htm?id=712855153197&ns=1&abbucket=16
医博心肺复苏模拟人全身人工呼吸急救训练模型假人橡皮人CPR480心,上海,https://g-search3.alicdn.com/img/bao/uploaded/i4/i3/2206780946618/O1CN01n1TsA01yl5tTmwKv0_!!0-item_pic.jpg_360x360Q90.jpg_.webp,https://item.taobao.com/item.htm?id=713041822982&ns=1&abbucket=16#detail
继科半身心肺复苏模拟人 医院急救人体模型人工呼吸假人CPR橡皮人,北京,https://g-search1.alicdn.com/img/bao/uploaded/i4/i3/2215650945955/O1CN01j6g64J1trROz08p7K_!!2215650945955.jpg_360x360Q90.jpg_.webp,https://item.taobao.com/item.htm?id=713052922674&ns=1&abbucket=16#detail
心脏复苏模拟肺训练模型婴儿人全身心儿童cpr阻塞假人及急救教学,广东 中山,https://g-search3.alicdn.com/img/bao/uploaded/i4/i2/2211218183939/TB1rhh9jQ9l0K4jSZFKq6xFjpXa?_!!0-item_pic.jpg=undefined_360x360Q90.jpg_.webp,https://item.taobao.com/item.htm?id=647924762345&ns=1&abbucket=16#detail
CPR心肺复苏模拟人全身急救训练培训假人医考模型AED除颤仪训练机,天津,https://g-search2.alicdn.com/img/bao/uploaded/i4/i2/2200629255883/O1CN01NKN0oD1tKSrIPPNnk_!!2200629255883.jpg_360x360Q90.jpg_.webp,https://item.taobao.com/item.htm?id=695763484540&ns=1&abbucket=16#detail
高级婴儿儿童心肺复苏模拟人婴儿梗塞气道阻塞急救及CPR训练模型,北京,https://g-search1.alicdn.com/img/bao/uploaded/i4/imgextra/i1/128177215/O1CN01exrYfa23AWImCtDg6_!!0-saturn_solar.jpg_360x360Q90.jpg_.webp,https://click.simba.taobao.com/cc_im?p=cpr%BC%D9%C8%CB&s=1372735582&k=961&e=3luZwe1P3CMEP259jaStf0dPsH1Ae35ZgmYUBs7RcD72ilKPANMc9PvJ5Mo5NcmhRk8iOhMlFa2qDWlOt9CE7L5O1Ee0BxqxXvTSM1cpty2x%2BqP0eA5WC8b%2BepeL9akiYi5aQjGq6b2oJ3kHlyndj%2FMWviaoUHIa8gUWHWQix%2F%2FZXwHh6%2F9B56Ud5b3UDcL4CfCjuWAEx%2Bv%2B2PsGofb8itWjBHbuMbiecDbuFsq%2BhC9acTSiV4AtiewrbJWVUnhbfuToQi9YyLx4vk%2BJHhJ%2F9TOuqw2vPkJuxK3dA%2BQcEebFMSerB8Wf6lag0s5WJfCECMORVUeKjN3tyEKuV1ENOULHNLuTGBQpKSKYiKSkggBdN33a%2Brd6DpjtEugQFGMWEduvRtABTIcLGThu1pKHQy0884FsV0thOgmwz0LX7gnfTuUaJ6x1ABKlDPp84ki6Dw%2FUC7BSNgOSyvDCg6Wkd9ckV1Vf4cHyEMFEvyZe8cFSWYW6WxY0RaEG%2BU3WKMW0Fy1D9ME183431UY2FlmwkHy8%2FEINwEJ7hMEXs2lkGyjID0OEdDw%2F4bCLab0JROn344TpgCudzer6jkqNRuFkUJJ7PXDDZMGwu8ijArrs7sXW39GUXrJ0o4NudnN%2Bsx0VsU15c%2FlCtn0T4TkBGbZyI5qq%2B4l1q8FI5r%2F92kgpuTowjK0lpN2XicXxManqSUCGcq2kesCzWElfpxCjIroHxNC8a%2FKUjfs%2FQc4TDsDl3xNrXePIdkyb%2BA1T88o4hgJ3BL3ENarfcDEpWp5EgCG9IsGkw2wzu2anmdpFNBZ9DZMFd%2BKNiEAbHJ%2Fv1mrwUMueZMi2jbaAZPHY2KdAnNh92754PFIsx6GEdRSm6FN2oOHFwnEFNzlKJZkkV9dfIcrUfRguxpuDDASUH6f55CEwHZKz4qGWAEccMa33iABsyzkk0jrg3LS8L6kLxTbQ8udf#detail
穿刺及气管切开插管训练模型医考教学假人,浙江 温州,https://g-search1.alicdn.com/img/bao/uploaded/i4/imgextra/i4/28902000/O1CN01wjYvZO1Qe2nhf3BN4_!!0-saturn_solar.jpg_360x360Q90.jpg_.webp,https://click.simba.taobao.com/cc_im?p=cpr%BC%D9%C8%CB&s=1372735582&k=985&e=2Gb1NFSjJxsEP259jaStf0dPsH1Ae35ZgmYUBs7RcD72ilKPANMc9PvJ5Mo5NcmhRk8iOhMlFa3v2%2FQ%2B%2F4Y1cX0YZRTBt94PB0uKGmFWsZOx%2BqP0eA5WC8b%2BepeL9akiYi5aQjGq6b2oJ3kHlyndj%2FMWviaoUHIa8gUWHWQix%2F%2FZXwHh6%2F9B56Ud5b3UDcL4CfCjuWAEx%2Bv%2B2PsGofb8itWjBHbuMbiecDbuFsq%2BhC9acTSiV4Atie7478Tf8r6TL%2BiXOGsPnH8mnRmE2XJkbWSfxjqvopYpa3ezo7RbpZE91OWceyMf6ihXt4fkTEmpFiRem7FfhFODrCzlWWnhL85Tytu9HQHwr7d1cMraZCXrnQyAIyaCWvbY%2Bo1pKdkGaVzcBPE7y4kZ4%2BS27%2FnO54S2SDuMDBov4PmVah5LHjLAobCC1k4fQTY7bZwDtZXIAhnSQcGdjrHt62pxDXyyPCrY%2BLP9Ei81oS%2FOgbCxBYvG7F%2FZy0uhVzobOLiVY5%2B8ZrjASzwKO%2BKLGVqai4GodflDUWQ7Izsr5ombI8mP19HHavpBHCclrP%2BHJktP2ipI%2FiYjkgMWG9G%2F0lm46arJ3BObvTM9vKvD2W3zmgjK2AxqLM3uNWoKKe8mSF5X%2BekBUcNyUppDLGlMQyf2i7wL0KC2vtgjewJYV89j%2BDxfyEAoWMl7IzIufvOCc4aa2AevoPQs08qIuk3CEaHApUwm4bS6KGU4SdKD29SkZg6yAI3MxeyiXeuYjpg75WUQ7ye0Ry1C3nfT4w3hmxFbamBDiJSwZbcx566r0jeXZgbG8QTmgpLRbHBtfX3PwEJhgKTgCHKyEAPlF0Nh5jHmMD1SwuJkIPC8MU2pcsqvHO17g3hsSiWwsWalSdH5icYpbgwDxcJxBTc5SiWZJFfXXyHK1H0YLsabgwwElB%2Bn%2BeQhMB2Ss%2BKhlgBHHDGt94gAbMs5JNI64Ny0vC%2BpC8U20PLnXw%3D%3D#detail
心肺复苏模拟人急救医用心肺复苏模型人除颤AED训练模型橡皮人,北京,https://g-search1.alicdn.com/img/bao/uploaded/i4/imgextra/i1/126109104/O1CN01jRPKBX2H7gbAd9Hnl_!!0-saturn_solar.jpg_360x360Q90.jpg_.webp,https://click.simba.taobao.com/cc_im?p=cpr%BC%D9%C8%CB&s=1372735582&k=961&e=JGZuP1hPJbQEP259jaStf0dPsH1Ae35ZgmYUBs7RcD72ilKPANMc9PvJ5Mo5NcmhRk8iOhMlFa2eY04ly8jbl2%2B8Hvp4olZ%2FXvTSM1cpty2x%2BqP0eA5WC8b%2BepeL9akiYi5aQjGq6b2oJ3kHlyndj%2FMWviaoUHIa8gUWHWQix%2F%2FZXwHh6%2F9B56Ud5b3UDcL4CfCjuWAEx%2Bv%2B2PsGofb8itWjBHbuMbiecDbuFsq%2BhC9acTSiV4AtiewrbJWVUnhbfuToQi9YyLx4vk%2BJHhJ%2F9TOuqw2vPkJuxK3dA%2BQcEebFMSerB8Wf6tv5neZ4YNFuG%2BDA6MTs4y9nDHPa6JlUFji58Zq0wkY3M6drTqar2IpFvpzukrkXS6nSVAbnweXNPavBcWPMIaILGThu1pKHQy0884FsV0thOgmwz0LX7gnfTuUaJ6x1ABKlDPp84ki63Atoihj1H2JCSrQqe%2FD%2BntckV1Vf4cHyEMFEvyZe8cF8w2hS1IZTzjgRbuuu19fRIsxKaxQHkOq6k0csF%2FAWgsrRNu6NwaNwSkjNb4u%2FoXD5qo3lMRLaIXmTvr2LlqgcoKxd2DSZplDID8%2FnhLMlJl2xuczWAjivtxqRLb9yevO6nHnzEJv5OFF6gnXQx4ozmnC9UFgI6RI2aY3n56ktmvucmNDA%2BAt%2Bw2dp0pbg%2FbjyVkVckN%2F9Q%2B3RyXuNXQyuQGjn9C%2B9XS6LNJjJBnHr6HiThUFXFiuXKaCIw%2BIVS%2FipGp4qUV1Gj6SnBp7BAGumt6c9sMsLODa1FvQ%2FIvi2EUq6WO%2B%2B3EDsskf%2BL3wvQtrlPdJQg8I%2FGj8O%2FKmgq5uO3h7nTkLYf%2FaDIGpW7LAkh5hbJsbTw9vmJX3cPgZrEWPsjMdkKnF3eDwJ6ZzQwibWFxpIIf9ztuRT6lCg6BZfDxBywAbF9N3Vh9D5Tax2c9FgsULZgvA3ax52mi3PeIhK#detail
正品高级全自动电脑心肺复苏训练模拟人模型急救模型假人CPR480,上海,https://g-search2.alicdn.com/img/bao/uploaded/i4/i1/737433980/TB27cK5k25TBuNjSspmXXaDRVXa_!!737433980.jpg_360x360Q90.jpg_.webp,https://item.taobao.com/item.htm?id=712592196417&ns=1&abbucket=16#detail
